RollNo	InstallmentNo	PayMode	ChequeNo	ChequeDate	DrawnOn	ReceiptNo	BankPunchNo	FinalAmt	AdvanceAmt	BalanceAmt	LateFee	CreatedBy	CreatedDate	LastUpdatedBy	LastUpdatedDate	SchoolCode	Reclot	sendtoac	receivedate	chkbounce	reason	ForSession	Narration	ChqBounceFee
S0600944	5	CHEQUE	746049	00:00.0	ICICI BANK	620	NULL	27600	0	0	0	sreeja	29:34.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0904072	5	CHEQUE	275147	00:00.0	ICICI BANK	621		12075	0	0	0	lallan	30:34.0	manpreet	54:03.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0904048	5	CHEQUE	731252	00:00.0	HDFC BANK	622	NULL	11250	0	0	0	sreeja	32:29.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802747	5	CHEQUE	178096	00:00.0	ICICI BANK	623	NULL	28450	0	0	0	lallan	33:59.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903734	5	CHEQUE	804662	00:00.0	STATE BANK OF INDIA	624	NULL	11250	0	0	0	sreeja	35:09.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803253	5	CHEQUE	269872	00:00.0	HDFC BANK	2977	NULL	58050	0	0	0	manpreet	31:05.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903603	5	CHEQUE	623744	00:00.0	ICICI BANK	626	NULL	11250	0	0	0	lallan	38:07.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701580	5	CHEQUE	88953	00:00.0	CORPORATION BANK	1318	NULL	28850	0	0	0	lallan	50:34.0	NULL	NULL	NULL	0	0	00:00.0	1	insufficient funds	NULL		0
S0903781	5	CHEQUE	623743	00:00.0	ICICI BANK	628		11250	0	0	0	lallan	39:24.0	admin	58:12.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0904020	5	CHEQUE	370667	00:00.0	CBI	629	NULL	11800	0	0	0	lallan	43:28.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903494	5	CHEQUE	832268	00:00.0	ICICI BANK	630		11250	0	0	0	sreeja	44:16.0	admin	22:50.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0904021	5	DD	370668	00:00.0	CBI	631		11800	0	0	0	lallan	45:58.0	admin	44:28.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702128	5	CHEQUE	756477	00:00.0	HDFC BANK	632	NULL	27200	0	0	0	lallan	47:25.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903537	5	CHEQUE	972358	00:00.0	HDFC BANK	633	NULL	11250	0	0	0	sreeja	48:28.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600665	5	CHEQUE	754934	00:00.0	PANJAB NATIONAL BANK	634	NULL	27600	0	0	0	lallan	48:39.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600666	5	CHEQUE	754933	00:00.0	PANJAB NATIONAL BANK	635	NULL	27600	0	0	0	lallan	49:13.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701398	5	CHEQUE	972359	00:00.0	HDFC BANK	636	NULL	28850	0	0	0	sreeja	50:38.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903590	5	CHEQUE	169266	00:00.0	HDFC BANK	637	NULL	11250	0	0	0	sreeja	52:02.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803108	5	CHEQUE	844896	00:00.0	ICICI BANK	638	NULL	28450	0	0	0	sreeja	53:12.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701301	5	CHEQUE	109467	00:00.0	HDFC BANK	639		1650	0	0	0	lallan	55:36.0	lallan	12:14.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701301	5	CHEQUE	109468	00:00.0	HDFC BANK	640		27200	0	0	0	lallan	57:37.0	lallan	12:14.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600944	5	CHEQUE	746050	00:00.0	ICICI BANK	641	NULL	2200	0	0	0	sreeja	58:08.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600480	5	CHEQUE	24979	00:00.0	SBT	642	NULL	29250	0	0	0	lallan	59:45.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802591	5	CHEQUE	908125	00:00.0	HDFC BANK	643	NULL	28450	0	0	0	sreeja	00:35.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500128	5	CHEQUE	754111	00:00.0	ANDHRA BANK	644		27600	0	0	0	lallan	05:46.0	lallan	30:13.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0904057	5	CHEQUE	264526	00:00.0	DELHI STATE CO-OP BA	645	NULL	11250	0	0	0	sreeja	06:36.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500127	5	CHEQUE	112967	00:00.0	CORPORATION BANK	646	NULL	29800	0	0	0	lallan	07:08.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701262	5	CHEQUE	387306	00:00.0	CITI BANK	647	NULL	28850	0	0	0	lallan	07:38.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701722	5	CHEQUE	869697	00:00.0	CANARA BANK	648	NULL	28850	0	0	0	lallan	10:50.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803678	5	CHEQUE	939891	00:00.0	HDFC BANK	649		27050	0	0	0	lallan	13:14.0	lallan	10:04.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802596	5	CHEQUE	655143	00:00.0	CITI BANK	650	NULL	28450	0	0	0	lallan	15:09.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802786	5	CHEQUE	655144	00:00.0	CITI BANK	651	NULL	28450	0	0	0	lallan	16:48.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0601254	5	CHEQUE	254953	00:00.0	HDFC BANK	654	NULL	27600	0	0	0	lallan	20:05.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803052	5	CHEQUE	130973	00:00.0	ABN AMRO	653	NULL	28450	0	0	0	lallan	18:44.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903476	5	CHEQUE	793560	00:00.0	CITI BANK	655	NULL	11250	0	0	0	lallan	21:33.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0904107	5	CHEQUE	13387	00:00.0	HDFC BANK	656	NULL	55300	0	0	0	sreeja	22:28.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0904107	5	CHEQUE	508035	00:00.0	HDFC BANK	657	NULL	11800	0	0	0	sreeja	22:49.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903589	5	CHEQUE	261878	00:00.0	ICICI BANK	658	NULL	11250	0	0	0	lallan	23:26.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500528	5	CHEQUE	788698	00:00.0	ICICI BANK	659	NULL	29250	0	0	0	lallan	24:40.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500529	5	CHEQUE	143387	00:00.0	HDFC BANK	660	NULL	29250	0	0	0	lallan	25:18.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500173	5	CHEQUE	767778	00:00.0	ABN AMRO	661	NULL	29250	0	0	0	sreeja	25:44.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702575	5	CHEQUE	366083	00:00.0	AXIS	662	NULL	28850	0	0	0	lallan	26:39.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903532	5	CHEQUE	212403	00:00.0	ICICI BANK	663		11250	0	0	0	sreeja	27:42.0	admin	33:24.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0601125	5	CHEQUE	86626	00:00.0	CIT	664	NULL	27600	0	0	0	lallan	27:57.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903442	5	CHEQUE	203376	00:00.0	ICICI BANK	665	NULL	11250	0	0	0	sreeja	29:18.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903565	5	CHEQUE	366084	00:00.0	AXIS	666	NULL	11250	0	0	0	lallan	29:40.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903782	5	CHEQUE	762847	00:00.0	ICICI BANK	667	NULL	11250	0	0	0	sreeja	30:39.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803324	5	CHEQUE	19962	00:00.0	ICICI BANK	668	NULL	28450	0	0	0	lallan	31:16.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802755	5	CHEQUE	135994	00:00.0	STATE BANK OF INDIA	669	NULL	26800	0	0	0	sreeja	32:48.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701269	5	CHEQUE	586813	00:00.0	HDFC BANK	670	NULL	28850	0	0	0	lallan	33:52.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802754	5	CHEQUE	135995	00:00.0	STATE BANK OF INDIA	671	NULL	28450	0	0	0	sreeja	34:27.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802724	5	CHEQUE	51850	00:00.0	STATE BANK OF INDIA	672	NULL	26800	0	0	0	lallan	35:25.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903451	5	CHEQUE	62610	00:00.0	ICICI BANK	673		11250	0	0	0	lallan	37:51.0	admin	22:13.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903388	5	CHEQUE	890788	00:00.0	HDFC BANK	674	NULL	11250	0	0	0	lallan	40:11.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802817	5	CHEQUE	652857	00:00.0	ORIENTAL BANK OF COM	675	NULL	28450	0	0	0	sreeja	40:25.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903917	5	CHEQUE	831745	00:00.0	HDFC BANK	676		11250	0	0	0	sreeja	42:59.0	lallan	02:33.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500334	5	CHEQUE	373014	00:00.0	ICICI BANK	677	NULL	27600	0	0	0	sreeja	44:48.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803159	5	CHEQUE	38189	00:00.0	ICICI BANK	678	NULL	26800	0	0	0	sreeja	45:50.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600482	5	CHEQUE	155846	00:00.0	HDFC BANK	679	NULL	29250	0	0	0	lallan	48:28.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803189	5	CHEQUE	142437	00:00.0	IDBI BANK LTD.	680		28450	0	0	0	sreeja	50:09.0	sreeja	53:25.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702751	5	CHEQUE	77019	00:00.0	STATE BANK OF TRAVAN	681	NULL	27200	0	0	0	sreeja	58:06.0	NULL	NULL	NULL	0	0	00:00.0	1	insufficient funds	NULL		0
S0701921	5	CHEQUE	730073	00:00.0	ICICI BANK	682	NULL	28850	0	0	0	lallan	58:56.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701922	5	CHEQUE	730074	00:00.0	ICICI BANK	683		28850	0	0	0	lallan	01:57.0	lallan	58:52.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803222	5	CHEQUE	260702	00:00.0	HDFC BANK	684	NULL	26800	0	0	0	lallan	05:02.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803277	5	CHEQUE	317123	00:00.0	HDFC BANK	685	NULL	28450	0	0	0	lallan	06:50.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803278	5	CHEQUE	317122	00:00.0	HDFC BANK	686		28450	0	0	0	lallan	07:38.0	admin	06:20.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802908	5	CHEQUE	668317	00:00.0	HDFC BANK	687	NULL	28450	0	0	0	sreeja	09:12.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802907	5	CHEQUE	668318	00:00.0	HDFC BANK	688	NULL	28450	0	0	0	sreeja	10:13.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802348	5	CHEQUE	749011	00:00.0	ICICI BANK	689		28450	0	0	0	lallan	10:43.0	lallan	17:59.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903452	5	CHEQUE	446879	00:00.0	HDFC BANK	690	NULL	11250	0	0	0	sreeja	11:53.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702265	5	CHEQUE	622752	00:00.0	ICICI BANK	691	NULL	28850	0	0	0	lallan	12:14.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702264	5	CHEQUE	622753	00:00.0	ICICI BANK	692	NULL	28850	0	0	0	lallan	12:58.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702274	5	CHEQUE	636079	00:00.0	ICICI BANK	693		28850	0	0	0	lallan	14:45.0	lallan	53:12.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802750	5	CHEQUE	936142	00:00.0	ICICI BANK	694		9150	0	0	0	lallan	23:09.0	lallan	14:41.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0904005	5	CHEQUE	825564	00:00.0	HDFC BANK	695	NULL	11250	0	0	0	lallan	45:52.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802689	5	CHEQUE	380102	00:00.0	CITI BANK	696	NULL	28450	0	0	0	lallan	51:24.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0601164	5	CHEQUE	707316	00:00.0	ICICI BANK	697	NULL	29250	0	0	0	lallan	58:15.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0601163	5	CHEQUE	707315	00:00.0	ICICI BANK	698		29250	0	0	0	lallan	06:12.0	lallan	54:13.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500085	5	CHEQUE	721772	00:00.0	ICICI BANK	699	NULL	22050	0	0	0	lallan	09:58.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0601034	5	CHEQUE	344573	00:00.0	HSBC BANK	700		27600	0	0	0	lallan	27:42.0	admin	38:52.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0601034	5	CHEQUE	465502	00:00.0	HSBC BANK	701		1650	0	0	0	lallan	29:49.0	admin	38:52.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500303	5	CHEQUE	810896	00:00.0	ICICI BANK	702		27600	0	0	0	lallan	32:12.0	admin	39:54.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500292	5	CHEQUE	972118	00:00.0	CITI BANK	703		27600	0	0	0	lallan	35:15.0	admin	43:35.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500292	5	CHEQUE	972120	00:00.0	CITI BANK	704		1650	0	0	0	lallan	36:06.0	admin	43:35.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600882	5	CHEQUE	886781	00:00.0	STATE BANK OF INDIA	705		27600	0	0	0	lallan	39:03.0	admin	42:35.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600882	5	CHEQUE	886782	00:00.0	STATE BANK OF INDIA	706		1650	0	0	0	lallan	39:53.0	admin	42:35.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903441	5	CHEQUE	832	00:00.0	ICICI BANK	708		9600	0	0	0	lallan	47:14.0	admin	42:01.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903441	5	CHEQUE	833	00:00.0	ICICI BANK	709		1650	0	0	0	lallan	48:41.0	admin	42:01.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903686	5	CHEQUE	590506	00:00.0	ICICI BANK	710		11250	0	0	0	lallan	55:32.0	admin	07:32.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903927	5	CHEQUE	254790	00:00.0	HDFC BANK	711		11250	0	0	0	lallan	57:25.0	admin	25:13.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0601156	5	CHEQUE	73268	00:00.0	HDFC BANK	1382	NULL	27600	0	0	0	lallan	09:19.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903926	5	CHEQUE	254791	00:00.0	HDFC BANK	713		11250	0	0	0	lallan	02:35.0	admin	03:54.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903671	5	CHEQUE	129825	00:00.0	BANK OF MAHARASHTRA	714	NULL	11250	0	0	0	lallan	05:00.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702050	5	CHEQUE	201601	00:00.0	ICICI BANK	715	NULL	27200	0	0	0	lallan	06:12.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803140	5	CHEQUE	8711	00:00.0	ICICI BANK	716		56400	0	0	0	lallan	12:53.0	lallan	14:29.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701871	5	CHEQUE	424349	00:00.0	KARNATAKA BANK	717		27200	0	0	0	lallan	21:09.0	lallan	05:22.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500676	5	CHEQUE	883239	00:00.0	ORIENTAL BANK OF COM	718	NULL	20400	0	0	0	lallan	30:11.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702259	5	CHEQUE	134069	00:00.0	AXIS	719	NULL	17600	0	0	0	lallan	40:54.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702259	5	CHEQUE	132470	00:00.0	STANDARD CHARTERED	720	NULL	11250	0	0	0	lallan	41:35.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802287	5	CHEQUE	883240	00:00.0	ORIENTAL BANK OF COM	721	NULL	20400	0	0	0	lallan	42:39.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903812	5	CHEQUE	391442	00:00.0	CITI BANK	1392	NULL	9600	0	0	0	lallan	17:38.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903753	5	CHEQUE	251520	00:00.0	STATE BANK OF TRAVAN	723	NULL	9600	0	0	0	lallan	53:42.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803749	5	CHEQUE	329692	00:00.0	CITI BANK	724	NULL	26800	0	0	0	lallan	55:03.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803749	5	CHEQUE	329694	00:00.0	CITI BANK	725	NULL	1650	0	0	0	lallan	55:40.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802850	5	CHEQUE	131862	00:00.0	HDFC BANK	726	NULL	26800	0	0	0	lallan	04:33.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802781	5	CHEQUE	264532	00:00.0	ICICI BANK	727	NULL	28450	0	0	0	lallan	05:17.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802360	5	CHEQUE	683452	00:00.0	ICICI BANK	728		28450	0	0	0	lallan	06:12.0	lallan	12:11.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802615	5	DD	103	00:00.0	HDFC BANK	729	NULL	28450	0	0	0	lallan	07:03.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600534	5	CHEQUE	688383	00:00.0	ORIENTAL BANK OF COM	730	NULL	22050	0	0	0	lallan	10:45.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0601101	5	CHEQUE	646451	00:00.0	ABN AMRO	731	NULL	29250	0	0	0	lallan	11:49.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0601102	5	CHEQUE	646452	00:00.0	ABN AMRO	732	NULL	29250	0	0	0	lallan	12:40.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600899	5	CHEQUE	258691	00:00.0	HDFC BANK	733	NULL	29250	0	0	0	lallan	13:24.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803292	5	CHEQUE	76434	00:00.0	HDFC BANK	734	NULL	28450	0	0	0	lallan	14:18.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803283	5	CHEQUE	737905	00:00.0	HDFC BANK	735	NULL	28450	0	0	0	lallan	15:04.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600905	5	CHEQUE	163286	00:00.0	HDFC BANK	736	NULL	27600	0	0	0	lallan	16:03.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600955	5	CHEQUE	327505	00:00.0	CIT	1386	NULL	20400	0	0	0	lallan	13:30.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803238	5	CHEQUE	37352	00:00.0	HDFC BANK	738	NULL	26800	0	0	0	lallan	19:18.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903703	5	CHEQUE	111923	00:00.0	ICICI BANK	739	NULL	9600	0	0	0	lallan	20:45.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802712	5	CHEQUE	701249	00:00.0	CANARA BANK	740	NULL	26800	0	0	0	lallan	21:37.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903389	5	CHEQUE	613082	00:00.0	UNION BANK OF INDIA	741	NULL	9600	0	0	0	lallan	22:47.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903674	5	CHEQUE	5219	00:00.0	HSBC BANK	1077		9600	0	0	0	admin	51:12.0	lallan	39:42.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903622	5	CHEQUE	5220	00:00.0	HSBC BANK	743	NULL	11250	0	0	0	lallan	37:24.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802974	5	CHEQUE	133041	00:00.0	HDFC BANK	744	NULL	6400	0	0	0	lallan	49:02.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600644	5	CHEQUE	82348	00:00.0	ICICI BANK	745	NULL	27600	0	0	0	lallan	50:26.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903606	5	CHEQUE	898431	00:00.0	ICICI BANK	746	NULL	11250	0	0	0	manpreet	58:10.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903872	5	CHEQUE	832521	00:00.0	ICICI BANK	747	NULL	11250	0	0	0	lallan	59:03.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903609	5	CHEQUE	35809	00:00.0	HDFC BANK	748		11250	0	0	0	manpreet	59:44.0	admin	32:07.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701668	5	CHEQUE	231032	00:00.0	THE CATHOLIC SYRIAN BANK	749	NULL	28850	0	0	0	manpreet	00:42.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0904061	5	CHEQUE	970934	00:00.0	AX	750		11250	0	0	0	lallan	01:36.0	lallan	15:50.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802933	5	CHEQUE	402619	00:00.0	HDFC BANK	751	NULL	7500	0	0	0	manpreet	07:17.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903751	5	CHEQUE	810898	00:00.0	ICICI BANK	752	NULL	9600	0	0	0	manpreet	13:07.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500359	5	CHEQUE	459054	00:00.0	BANK OF BARODA	753	NULL	2700	0	0	0	lallan	15:53.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802295	5	CHEQUE	673191	00:00.0	ICICI BANK	754		28450	0	0	0	manpreet	18:50.0	lallan	52:15.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600759	5	CHEQUE	763571	00:00.0	HSBC BANK	755	NULL	27600	0	0	0	manpreet	21:26.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903892	5	CHEQUE	303223	00:00.0	ICICI BANK	756	NULL	11250	0	0	0	lallan	21:48.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600926	5	CHEQUE	259310	00:00.0	ICICI BANK	757		20400	0	0	0	manpreet	23:33.0	lallan	21:24.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600837	5	CHEQUE	676515	00:00.0	ICICI BANK	758		20400	0	0	0	manpreet	24:58.0	lallan	22:15.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500117	5	CHEQUE	694496	00:00.0	UNION BANK OF INDIA	759	NULL	27600	0	0	0	lallan	29:41.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803047	5	CHEQUE	703367	00:00.0	ICICI BANK	760	NULL	26800	0	0	0	lallan	32:46.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903427	5	CHEQUE	224522	00:00.0	ICICI BANK	761	NULL	11250	0	0	0	lallan	34:32.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0601150	5	CHEQUE	401288	00:00.0	INDIAN BANK	762	NULL	27600	0	0	0	lallan	38:56.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903526	5	CHEQUE	286904	00:00.0	HDFC BANK	763		11250	0	0	0	manpreet	39:53.0	admin	42:18.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600827	5	CHEQUE	781346	00:00.0	HDFC BANK	764	NULL	29250	0	0	0	lallan	40:15.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802707	5	CHEQUE	154243	00:00.0	HDFC BANK	765	NULL	25250	0	0	0	lallan	41:28.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803666	5	CHEQUE	844199	00:00.0	ICICI BANK	766		9400	0	0	0	manpreet	43:22.0	manpreet	50:23.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702751	5	CHEQUE	594733	00:00.0	ICICI BANK	768		1650	0	0	0	lallan	47:19.0	lallan	08:28.0	NULL	0	0	00:00.0	0		NULL		0
S0803666	5	CHEQUE	84200	00:00.0	ICICI BANK	769		16000	0	0	0	manpreet	48:18.0	manpreet	50:23.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701584	5	CHEQUE	188131	00:00.0	HSBC BANK	770	NULL	28850	0	0	0	lallan	52:24.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702699	5	CHEQUE	879935	00:00.0	ICICI BANK	771	NULL	28850	0	0	0	manpreet	52:49.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500171	5	CHEQUE	19352	00:00.0	FEDERAL BANK	772	NULL	27600	0	0	0	manpreet	53:44.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701989	5	CHEQUE	70872	00:00.0	STATE BANK OF INDIA	773	NULL	27200	0	0	0	lallan	55:29.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500172	5	CHEQUE	426433	00:00.0	STATE BANK OF BIKANER & JAIPUR	774	NULL	27600	0	0	0	manpreet	55:33.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600707	5	CHEQUE	310688	00:00.0	CORPORATION BANK	775	NULL	27600	0	0	0	manpreet	56:30.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
